original path,target path,ForcedBookName,SearchInTitles,LastLevelIndex,CosmeticsType,PasukIndMode,HiddenFromIndex,FilesGotFrom,PutNewLinesAsIs,DisplayName,UniqueId,MixedSources,WeaveLevel,SpecialTitle,MixedDisplay,TextSource,GroupId,BranchName,Comments,RavMechaber,ChainFolderName
080_poskim_ahronim/080_ben_ish_hai/02_shmot/bo.obk,פוסקים אחרונים/080_ben_ish_hai/02_shmot/בן איש חי - שנה ראשונה - פרשת בא.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת בא,14015,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/02_shmot/mishpatim.obk,פוסקים אחרונים/080_ben_ish_hai/02_shmot/בן איש חי - שנה ראשונה - פרשת משפטים.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת משפטים,14023,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/02_shmot/purim.obk,פוסקים אחרונים/080_ben_ish_hai/02_shmot/בן איש חי - שנה ראשונה - פורים.txt,,,,,,,,,בן איש חי - שנה ראשונה - פורים,14004,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/02_shmot/ttsaveh.obk,פוסקים אחרונים/080_ben_ish_hai/02_shmot/בן איש חי - שנה ראשונה - פרשת תצוה.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת תצוה,14024,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/02_shmot/trumah.obk,פוסקים אחרונים/080_ben_ish_hai/02_shmot/בן איש חי - שנה ראשונה - פרשת תרומה.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת תרומה,14030,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/02_shmot/kitisa.obk,פוסקים אחרונים/080_ben_ish_hai/02_shmot/בן איש חי - שנה ראשונה - פרשת כי תישא.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת כי תישא,14041,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/lechlecha.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת לך לך.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת לך לך,14020,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/vayishlach.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת וישלח.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת וישלח,14026,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/toldot.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת תולדות.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת תולדות,14007,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/breshit.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת בראשית.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת בראשית,14050,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/vayetse.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת ויצא.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת ויצא,14019,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/mekatz.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת מקץ.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת מקץ,14025,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/hanuka.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - הלכות חנוכה.txt,,,,,,,,,בן איש חי - שנה ראשונה - הלכות חנוכה,14052,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/noach.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת נח.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת נח,14012,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/vayeshev.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת וישב.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת וישב,14003,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/vayegash.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת ויגש.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת ויגש,14043,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/vayechi.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת ויחי.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת ויחי,14038,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/vayira.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת וירא.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת וירא,14008,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/01_breashit/chaisara.obk,פוסקים אחרונים/080_ben_ish_hai/01_breashit/בן איש חי - שנה ראשונה - פרשת חי שרה.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת חי שרה,14036,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/pekuday.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת פקודי.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת פקודי,14034,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/tsav.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת צו.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת צו,14031,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/tsav3.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת צו ג'.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת צו ג',14051,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/vayikra.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת ויקרא.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת ויקרא,14054,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/shmini.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת שמיני.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת שמיני,14029,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/emor.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת אמור.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת אמור,14028,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/behar.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת בהר בחקתי.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת בהר בחקתי,14027,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/acheri.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת אחרי קדושים.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת אחרי קדושים,14047,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/tsav2.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת צו ב'.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת צו ב',14011,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/03_vayikra/tzria.obk,פוסקים אחרונים/080_ben_ish_hai/03_vayikra/בן איש חי - שנה ראשונה - פרשת תזריע טהרות.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת תזריע טהרות,14022,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/shoftim.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת שופטים.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת שופטים,14017,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/kitavo.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת כי תבא.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת כי תבא,14016,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/vayelech.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת וילך.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת וילך,14005,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/devarim.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת דברים.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת דברים,14002,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/raeh.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת ראה.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת ראה,14010,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/nitzavim.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת נצבים.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת נצבים,14040,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/kitetse.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת כי תצא.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת כי תצא,14035,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/ekev.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת עקב.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת עקב,14009,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/05_dvarim/vaet.obk,פוסקים אחרונים/080_ben_ish_hai/05_dvarim/בן איש חי - שנה ראשונה - פרשת ואתחנן.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת ואתחנן,14013,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/bemidbar.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת במדבר.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת במדבר,14049,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/shelach.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת שלח לך.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת שלח לך,14037,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/korach.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת קרח.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת קרח,14044,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/nasa.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת נשא.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת נשא,14048,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/hukat.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת חקת.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת חקת,14021,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/behaalot.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת בהעלותך.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת בהעלותך,14018,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/masai.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת מסעי.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת מסעי,14033,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/pinchas.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת פנחס.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת פנחס,14014,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/balak.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת בלק.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת בלק,14045,,,,,www.shechem.org,,,,,
080_poskim_ahronim/080_ben_ish_hai/04_bmidbar/matot.obk,פוסקים אחרונים/080_ben_ish_hai/04_bmidbar/בן איש חי - שנה ראשונה - פרשת מטות.txt,,,,,,,,,בן איש חי - שנה ראשונה - פרשת מטות,14032,,,,,www.shechem.org,,,,,
080_poskim_ahronim/070_kizor_ilkot_iosp/109_KITZUR_YALKUT_YOSEF_EH.obk,פוסקים אחרונים/קיצור ילקוט יוסף/קיצור שע ילקוט יוסף החדש - אבן העזר.txt,,1,1,,0,0,,1,קיצור שע ילקוט יוסף החדש - אבן העזר,13554,,,,0,מור הרהג יצחק יוסף שליטא<BR>אסור להעתיק קטעים מהספר ללא ציון המקור!,,,,,1
080_poskim_ahronim/070_kizor_ilkot_iosp/106_KITZUR_YALKUT_YOSEF_OH.obk,פוסקים אחרונים/קיצור ילקוט יוסף/קיצור שע ילקוט יוסף החדש - אורח חיים.txt,,1,1,,0,0,,1,קיצור שע ילקוט יוסף החדש - אורח חיים,13551,,,,0,מור הרהג יצחק יוסף שליטא<BR>אסור להעתיק קטעים מהספר ללא ציון המקור!,,,,,1
080_poskim_ahronim/070_kizor_ilkot_iosp/107_KITZUR_YALKUT_YOSEF_YD.obk,פוסקים אחרונים/קיצור ילקוט יוסף/קיצור שע ילקוט יוסף החדש - יורה דעה.txt,,1,1,,0,0,,1,קיצור שע ילקוט יוסף החדש - יורה דעה,13552,,,,0,מור הרהג יצחק יוסף שליטא<BR>אסור להעתיק קטעים מהספר ללא ציון המקור!,,,,,1
080_poskim_ahronim/070_kizor_ilkot_iosp/108_KITZUR_YALKUT_YOSEF_HM.obk,פוסקים אחרונים/קיצור ילקוט יוסף/קיצור שע ילקוט יוסף החדש - חושן משפט.txt,,1,1,,0,0,,1,קיצור שע ילקוט יוסף החדש - חושן משפט,13553,,,,0,מור הרהג יצחק יוסף שליטא<BR>אסור להעתיק קטעים מהספר ללא ציון המקור!,,,,,1
