ID Book,Title,Author,Printing Place,Printing Year,Pub. Place,Pub. Date,Pages,OCLC ID,ULI Entry,Source,Go to External Site,Catalog Information,Content,MARC record,Tags
20020,שיעורי רבי דוד פוברסקי - יבמות - חלק ג,"פוברסקי, יהושע דוד, 1902-1999",,תשס,,2000,312,,,,,,,,יבמות;מסכת
20021,בני בנים - חלק א,"הנקין, יהודה הרצל",,תשמא,,1981,228,,,,,,ירושלים,,"שו""ת"
20022,בני בנים - חלק ב,"הנקין, יהודה הרצל",,תשנב,,1992,311,,,,,,ירושלים,,"שו""ת"
20023,בני בנים - חלק ד,"הנקין, יהודה הרצל",,תשסה,,2005,160,,,,,,ירושלים,,"שו""ת"
20024,בני בנים - חלק ג,"הנקין, יהודה הרצל",,תשנח,,1998,257,,,,,,ירושלים,,"שו""ת"
20025,"שו""ת תשובות והנהגות ח""א","שטרנבוך, משה",ירושלים,"תשלז,",,,682,,,,,,,,"שו""ת"
20026,"שו""ת תשובות והנהגות ח""ב","שטרנבוך, משה",ירושלים,"תשמג,",,,681,,,,,,,,"שו""ת"
20027,"שו""ת תשובות והנהגות ח""ד","שטרנבוך, משה",,תשסב,,2002,568,,,,,,,,"שו""ת"
20028,שיחות רבי שמשון דוד פינקוס - חנוכה,"פינקוס, שמשון דוד, 1944-2001",,תשסג,,2003,180,,,,,,,,חנוכה;מוסר;מועדים;שיחות
20029,"שיחות רבי שמשון דוד פינקוס - אלול, ימים נוראים","פינקוס, שמשון דוד, 1944-2001",,תשסג,,2003,435,,,,,,,,אלול;ימים נוראים;מוסר
20030,שיחות רבי שמשון דוד פינקוס - עניני גלות ונחמה,"פינקוס, שמשון דוד, 1944-2001",,תשסב,,2002,278,,,,,,,,בין המצרים;גלות;מוסר;נחמה;שיחות
20031,שיחות רבי שמשון דוד פינקוס - פורים,"פינקוס, שמשון דוד, 1944-2001",,תשסג,,2003,167,,,,,,,,מוסר;מועדים;פורים;שיחות
20032,שיחות רבי שמשון דוד פינקוס - סוכות,"פינקוס, שמשון דוד, 1944-2001",,תשסג,,2003,211,,,,,,,,מועדים;סוכות;שיחות
20033,"טעם ודעת ח""א","שטרנבוך, משה בן אשר",,תשכב,,1962,525,,,,,,על התורה בראשית שמות,,"בראשית;עה""ת"
20034,"טעם ודעת ח""ב","שטרנבוך, משה בן אשר",,תשכב,,1962,373,,,,,,על התורה ויקרא במדבר,,"ויקרא;עה""ת"
20035,"טעם ודעת ח""ג","שטרנבוך, משה בן אשר",,תשכב,,1962,379,,,,,,על התורה דברים,,"דברים;עה""ת"
20036,"תרועת מלך - ר""ה","זוסמנוביץ, יוסף",קידן,תרצז,,1937,256,,,,,,,,מסכת;ראש השנה
20037,תשורי מראש אמנה,"זעפראני, שלמה בן יצחק",,תשסג,,2003,368,,,,,,,,אמונה;מוסר
20038,תשובות ר' יוסף חיים זוננפלד - א,"זוננפלד, יוסף חיים",,תשסב,,2002,327,,,,,,,,"שו""ת"
20039,תשובות ר' יוסף חיים זוננפלד - ב,"זוננפלד, יוסף חיים",,תשסה,,2005,274,,,,,,,,"פסקים;שו""ת"
20040,תפארת אבות,"פינקוס, שמשון דוד בן חיים אברהם",,תשסב,,2002,78,,,,,,,,בית היהודי;דרשות;נישואין
20041,תפארת שמשון - הגדה של פסח,"פינקוס, שמשון דוד",,תשסד,,2004,562,,,,,,,,הגדה של פסח
20042,תפארת תורה,"פינקוס, שמשון דוד בן חיים אברהם",,תשסא,,2001,150,,,,,,,,חידושים;סוגיות
20043,תפארת תורה - על התורה,"פינקוס, שמשון דוד בן חיים אברהם",,תשסא,,2001,233,,,,,,,,"עה""ת"
20044,תולדות סופרים,סופר; יוסף צבי,לונדון,תשכג,,1963,422,,,,,,,,אגרות;תולדות
20045,ויזרע יצחק,"זעפרני, שלמה בן יצחק",,תשסב,,2002,368,,,,,,,,גאונים;הלכה;שבת
20046,ויזרע יצחק חלק א,"זעפרני, שלמה בן יצחק",,תשסב,,2002,416,,,,,,,,גאונים;הלכה;יורה דעה;מליחה
20047,ויזרע יצחק חלק ב,"זעפרני, שלמה בן יצחק",,תשסב,,2002,510,,,,,,,,גאונים;הלכה;יורה דעה;תערובות
20048,יוסף לקח במ,"רינהולד, יוסף צבי בן מרדכי",,תשסג,,2003,411,,,,,,,,בבא מציעא;מסכת
20049,"זכר יהוסף - על הש""ס","שטרן, יוסף זכריה בן נתן",ורשה,תרך,,1860,183,,,,,,,,גאונים
20050,,,,,,,,,,,,,,,
20051,,,,,,,,,,,,,,,
20052,,,,,,,,,,,,,,,
20053,,,,,,,,,,,,,,,
20054,,,,,,,,,,,,,,,
20055,,,,,,,,,,,,,,,
20056,,,,,,,,,,,,,,,
20057,,,,,,,,,,,,,,,
20058,,,,,,,,,,,,,,,
20059,,,,,,,,,,,,,,,
20060,,,,,,,,,,,,,,,
20061,,,,,,,,,,,,,,,
20062,מלכי בקדש - חלק א,"הירשנזון, חיים בן יעקב מרדכי, 1857-1935","ארה""ב",תרעט,,1919,76,,,,,,,,
20063,מסכת פרוהבישן מן תלמוד בטלי,"קיש, גרשון",ניו יורק,תרפט,,1929,20,,,,,,,,הומר;פרוהבישן
20064,"ספר בראשית - שרת""י במדינות","לוין, הנוך שלום בן חיים",ניו יורק,תשסה,,2005,118,,,,,,,,אונקלוס;בראשית;חומש;תרגום;תרגום יונתן בן עוזיאל
20065,כל בו על הלכות רשויות ועירובין - עירובין,"גרוס, יקותיאל זאב",ניו יורק,תשדמ,,1984,271,,,,,,,,גאונים;הלכה;ערובין;שבת
20066,כל בו על הלכות רשויות ועירובין - חלק רשויות - חלק א,"גרוס, יקותיאל זאב",ניו יורק,תשס,,2000,160,,,,,,,,הלכה;עירובין;רשויות
20067,עיונים במשלי,"ריזמן, אברהם יהושע השל, 1918-2009",תל אביב,תשסו,,2006,660,,,,,,,,"משלי;נ""ך"
20068,רץ כצבי - חדשי השנה א,"רייזמן, צבי בן ר' יהושע השיל",לוס אנג'לס,"תשס""ה",,2005,627,,,,,,,,מועדים
20069,רץ כצבי א,"רייזמן, צבי בן ר' יהושע השיל",לוס אנג'לס,"תשס""ה",,2005,549,,,,,,,,הלכה
20070,רץ כצבי ב,"רייזמן, צבי בן ר' יהושע השיל",לוס אנג'לס,"תשס""ה",,2005,624,,,,,,,,הלכה
20071,הברי והשמא,"גרוס, יקותיאל זאב",ניו יורק,תשלז,,1977,112,,,,,,,,"שו""ת"
20072,"שו""ת מהרש''ל - פגום","לוריא, שלמה בן יחיאל",לובלין,שלה,,,13,,,,,,,,"מהרש""ל;שו""ת"
20073,עיונים בהפטרה,"רייזמן, אברהם יהושע השל",תל אביב,תשסד,,2004,684,,,,,,,,גאונים
20074,עיונים בפרקי אבות,"רייזמן, אברהם יהושע השל",תל אביב,תשסא,,2001,626,,,,,,,,אבות
20075,פקודת אלעזר,"לב, אלעזר בן ירמיהו",קראקא,תרצא,,1931,410,,,,,,,,"סוגיות;שו""ת"
20076,שיטות בהלכה - חלק א,"ריזמן, אברהם יהושע השל, 1918-2009",תל אביב,תשנט,,1999,311,,,,,,,,סוגיות
20077,שיטות בהלכה - חלק ב,"ריזמן, אברהם יהושע השל, 1918-2009",תל אביב,תשנט,,1999,252,,,,,,,,הלכה
20078,תורת החינוך הישראלי,"הירשנזון, חיים בן יעקב מרדכי, 1857-1935",סעאיני (רומניה),תרפה,,1925,121,,,,,,,,חינוך;תולדות
20079,משק ביתי,"קריספין, שמואל בן יהושע אברהם",שאלוניקי,תקצג,Thessaloniki,1833,595,,,,,296.867 -- Talmud Bavli - Sugyot.,מערכות בסדר א-ב,,"כללי הש""ס"
20080,סוד ישרים - ר״ה - יו״כ,"לינר, גרשון חנוך הנך בן יעקב, 1839-1890",ווארשא-לובלין,תרסב - תרסח,,,149,,,,,"296.673.6 -- Hassidism - Prshischa dynasty (including: Kotzk, Izbica, Izhbitsa, Biala, Sochaczew)",מועדים,,חסידות;מועדים;ראדזין
20081,השתיה כדת,"ליפקינד, יהודה ליב",ווארשא,תרנח,Warsaw,1898,93,,,,,"296.74 -- Customs, minhagim related to Jewish food.For Jewish cookery books SEE: Y641.5.",פורים-ליצנות,,ליצנות;מסכת;פורים
20082,השתיה כדת,"ליפקינד, יהודה ליב",ווארשא,תרנח,Warsaw,1898,93,,,,,,פורים-ליצנות,,ליצנות;מסכת;פורים
20083,"ספר ההשלמה - פסחים, יומא","משלם בן משה, מבדריש",תל אביב,תשכד,Tel Aviv,1964,177,,,,,"חפוטא, אברהם",פסחים יומא,,יומא;מסכת;פסחים;ראשונים;רבינו משולם
20084,בן יהוידע - חלק ד,"יוסף חיים בן אליהו, מבגדאד, 1834-1909",ירושלים,תרנח - תרסד,Jerusalem,,224,,,,,"296.888 -- Midrash, Aggada - Commentaries.","אגדות הש""ס",,"אגדות הש""ס;בבא בתרא;בבא מציעא;בבא קמא;מסכת;נדרים;נזיר;סוטה;קידושין"
20085,קרית ארבע,"אקריש, יצחק בן אברהם, 1818-1888",ירושלים,תרלז,Jerusalem,1877,393,,,,,"צורף, אברהם שלמה זלמן -- מנחם ציון","דרוש-שו""ת-הגה",,"דרשות;הגהות;מהרי""ט;מחנה אפרים;שו""ת"
20086,ביכורי ארץ יבמות,"טוקר, אברהם יצחק",ירושלים,תשל - לט,Jerusalem,1831,129,,,,,,"חידושים במסכתות הש""ס",,יבמות;מסכת
20087,פתח האהל,"אוטרמן, חיים משלם קויפמן",ירושלים,תשט,Jerusalem,1949,221,,,,,"296.566.2 -- Tum'a wetahora, ritual purity and uncleanness.",אהלות-טומאת כהנים,,אהלות;הלכה;טומאת כהנים;מסכת
20088,חידושי בני אהרן,"אליעזר בן אהרן, אב""ד שובך",פיורדא,תרסז,Fuerth,1907,218,,,,,"משה בן אליעזר, -- מטריר","ש""ס",,"על הש""ס"
20089,חידושי בני אהרן,"אליעזר בן אהרן, אב""ד שובך",פיורדא,תרסז,Fuerth,1907,218,,,,,,"ש""ס",,"על הש""ס"
20090,"תלמוד בבלי - ש""ס וינציה",שס בבלי,ויניציה,,?,1523,59,,,,,,שס דפוס ראשון,,חגיגה;מסכת
20091,נצח ישראל,"גרוסמן, ישראל בן משה שניאור זלמן, 1923-2007",ירושלים,תשמו,Jerusalem,1986,373,,,,,שאלות ותשובות -- 1948-2009,"שו""ת",,"שו""ת"
20092,דרוש פסח גדול - חוליא מחבור הקשורים ליעקב,"עמדין, יעקב בן צבי (יעב""ץ) , 1698-1776",אלטונא,תקלה,Altona,1775,37,,,,,"296.452 -- Sermons for holidays and festivals, Derashot le-Moadim.",פסח,,"דרשות;יעב""ץ"
20093,מעשה טוביה - חלק א,"כץ, טוביה בן משה, 1652-1729",קראקא,תרסח,Krakow,1908,306,,,,,"296.12 -- Jewish philosophy, theology and religion - Principles of Jewish faith.",עניני רפואה,,גאונים;טבע;תולדות
20094,דברי משה,"פריצקר, משה בן אשר, 1865-1951",ירושלים,תשה,Jerusalem,1945,31,,,,,,היתר מכירה בשביעית,,"היתר המכירה;שו""ת;שמיטה"
20095,בית לוי,"שפירא, לוי בן אריה ליב",ירושלים,תשל,Jerusalem,1970,281,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.","שו""ת",,"סוגיות;שו""ת"
20096,יקרה דחיה,רבי יעקב ברבי שלמה גלייוויץ,ברונא,,,,37,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",איזהו נשך,,איזהו נשך;בבא מציעא;מסכת
20097,סידור עבודת ישראל-דרך החיים-נהורא השלם - כרך א,"רבי שלמה גאנצפריד-יעקב בן יעקב משה, מליסה (בעל הנתיבות המשפט)- רבי אהרן הלוי",ניו יורק,תשלא,?,1556,449,,,,,"כהן, מאיר שמחה -- משך חכמה",סידור עם פירושים,,גאונים;סידור
20098,סידור עבודת ישראל-דרך החיים-נהורא השלם - כרך ב,"רבי שלמה גאנצפריד-יעקב בן יעקב משה, מליסה (בעל הנתיבות המשפט)- רבי אהרן הלוי",ניו יורק,תשלא,?,1556,511,,,,,,סידור עם פירושים,,גאונים;סידור
20099,יריעות שלמה,"בובר, שלמה, 1827-1906",ווארשא,תרנו,Warsaw,1896,80,,,,,"חונס, שמעון משה בן גדליהו",הערות לספר רב פעלים,,ביבליוגרפיה;מדרש
20100,הבחור,"אליהו בן אשר, הלוי, אשכנזי, 1469-1549",פראג,תקמט,Prague,1789,193,,,,,492.45 -- Hebrew language Incl. Biblical Hebrew - Grammar; Comparative grammar; Functional grammar; Parsing,חכמת הדקדוק,,דקדוק;לשון הקודש
20101,דרך נחומיך - חלק א,"פרוס, נחום מרדכי",ירושלים,תשה,Jerusalem,1945,373,,,,,"יעקב יוסף בן צבי הירש, -- הכהן, מפולנאה",מסכת אבות,,אבונת
20102,"תלמוד בבלי - ש""ס וילנא-ל-אבות-מסכתות קטנות",שס בבלי,ווילנא,,Vilna,1880,126,,,,,,שס,,"מוסר;ראשונים;רמב""ם;שמונה פרקים"
20103,טיול בפרדס חלק ב,"ארנריך, שלמה זלמן בן יעקב, 1863-1944",שאמלויא,תרצט,,1939,356,,,,,,"פירושים בתנ""ך",,דרשות
20104,טיול בפרדס חלק א,"ארנריך, שלמה זלמן בן יעקב, 1863-1944",שאמלויא,תרצט,,1939,321,,,,,,"פירושים בתנ""ך",,גאונים
20105,חרש אבן,"טויב, משה בן מנחם אלטר",מרגהיטא-נייפסט,תרצב - ד,,1758,171,,,,,222.78 -- Bible. Pentateuch (Tora) - Hiddushim.,על התורה,,"עה""ת"
20106,שונה הלכות - חלק א,"שלם, שלמה בן יחיאל, -1781",אמשטרדם,תקכב,Amsterdam,1762,165,,,,,"296.52 -- Halakha and poseqim before Moshe ben Maimon (Maimonides), Geonic literature and responsa, tshuvot ha-geonim.",פי,,הלכות גדולות;פירוש;ראשונים
20107,שונה הלכות - חלק ב,"שלם, שלמה בן יחיאל, -1781",אמשטרדם,תקכב,Amsterdam,1762,173,,,,,"296.52 -- Halakha and poseqim before Moshe ben Maimon (Maimonides), Geonic literature and responsa, tshuvot ha-geonim.",פי,,הלכות גדולות;פירוש;ראשונים
20108,מעדני ארץ - תרומות ומעשרות,"אוירבך, שלמה זלמן בן חיים יהודה ליב, 1910-1995",ירושלים,תשיב,Jerusalem,1952,393,,,,,E296.5 -- Mitzvot of Eretz Yisrael.,תרומות,,גאונים;הלכה;מעשרות;מצוות התלויות בארץ;תרומות
20109,ווי העמודים חלק א,"טיב, יצחק בן בנימין",ליוורנו,תקצז,Levorno,1837,252,,,,,,ביאור על היראים,,הלכה;יראים;פירוש;ראשונים
20110,"סידור הגאונים והמקובלים והחסידים - חלק ט""ו","וינשטוק, בנציון משה יאיר",ירושלים,תשל - מג,Jerusalem,1835,163,,,,,"וינשטוק, בנציון משה יאיר","סידור ע""פ נגלה נסתר וחסידות",,סידור;ראש חודש
20111,"סידור הגאונים והמקובלים והחסידים - חלק ט""ז","וינשטוק, בנציון משה יאיר",ירושלים,תשל - מג,Jerusalem,1835,214,,,,,"וינשטוק, בנציון משה יאיר","סידור ע""פ נגלה נסתר וחסידות",,ד' צומות;חנוכה;סידור;תעניות
20112,אמרות טהורות,"אברהם דוד בן אשר, מבוצ’ץ’, 1771-1840",סאטו-מארע,תרץ,?,1930,40,,,,,בוצ'ץ' (חסידות) -- חדושי תורה,מקואות,,הלכה;חסידים;טבילה;יידיש
20113,יין המשומר,"שפירא, נתן בן ראובן דוד",לעמבערג,תרכז,Lemberg,1867,65,,,,,,יין נסך,,יין נסך;קבלה
20114,"שו""ת מנחם עזריה מפאנו (הרמ""ע מפאנו)","מנחם עזריה, מפנו, 1548-1620",ירושלים,תשכג,Jerusalem,,341,,,,,,"שו""ת",,"שו""ת"
20115,בן יהוידע - חלק א,"יוסף חיים בן אליהו, מבגדאד, 1834-1909",ירושלים,תרנח - תרסד,Jerusalem,,221,,,,,,"אגדות הש""ס",,"אגדות הש""ס;ברכות;מסכת;שבת"
20116,בן יהוידע - חלק ה,"יוסף חיים בן אליהו, מבגדאד, 1834-1909",ירושלים,תרנח - תרסד,Jerusalem,,225,,,,,"296.888 -- Midrash, Aggada - Commentaries.","אגדות הש""ס",,גאונים
20117,אור עולם,"יהודה נתן, פרובינציאל",קושטא,שך,Istanbul,1560,77,,,,,קבלה -- <<05=>> 1500-1660,תפארת ישראל-פרק על הדבקות,,אמונה;מוסר
20118,חדושי אנשי שם,"קלוגר, שלמה בן יהודה אהרן, 1783-1869",לייפציג,תרכ,Leipzig,1860,306,,,,,גיטין -- שמותהלכה.,אבן העזר-שמות גיטין,,אבן העזר;גאונים;גיטין;שמות
20119,ישמח חיים,"פלג’י, חיים בן יעקב, 1788-1869",אזמיר,תרלד,Izmir,1874,77,,,,,"296.65(03) -- Qabbala (Kabbalah) - Dictionaries, encyclopedias, concordances.",ערכין בסדר א-ב,,גאונים;דרשות
20120,דברי יצחק,"ויס, יצחק יעקב בן יוסף יהודה, 1902-1989",גראסוערדיין,תשג,,1943,85,,,,,"296.572(498.2)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Romania, Rumania - 20th (twentieth) century","שו""ת",,"אורח חיים;יורה דעה;שו""ת"
20121,עץ חיים,רבי חיים הכהן הורוויץ,ירושלים,תרפז,Jerusalem,1927,33,,,,,,אחזקת התורה,,חזקת התורה;תלמוד תורה
20122,מגן וצינה (וקונ' בביואר יסודי הקבלה),"חבר, יצחק איזיק בן יעקב - לוצאטו, משה חיים, 1707-1747 (פרידלנדר, חיים בן משה - עורך)",בני ברק,תשמה,,1985,221,,,,,"לינר, ירחם בן אברהם יהושע השל, -- 1888-1964",סניגור לחכמת הקבלה,,ארי נוהם;פולמוס;קבלה
20123,דעת ותבונה,"יוסף חיים בן אליהו, מבגדאד, 1834-1909",ירושלים,תרעא,Jerusalem,1911,261,,,,,296.655 -- Qabbalistic works after 1675.,"הקדמות לחכמת הקבלה וכתבי אריז""ל",,קבלה
20124,רכב אלהים,"ונה, יצחק בן אברהם",בני ברק,תשנב,Bnei Brak,1992,209,,,,,,קבלה,,קבלה
20125,דורות הראשונים - אחר החרבן עד חתימת המשנה - א,"הלוי, יצחק איזיק, 1847-1914","פרעסבורג-פפא""מ-י-ם",תרנז - צט,?,1818,441,,,,,,דברי הימים לבני ישראל,,ביוגרפיה;תולדות
20126,רחובות עיר - חלק א,"הלוי, משה שלמה זלמן",ווארשא,תריז,Warsaw,1857,215,,,,,222.78 -- Bible. Pentateuch (Tora) - Hiddushim.,,,"דרשות;עה""ת"
20127,דורות הראשונים - אחר החרבן עד חתימת המשנה - ב,"הלוי, יצחק איזיק, 1847-1914","פרעסבורג-פפא""מ-י-ם",תרנז - צט,?,1818,461,,,,,"953.02 -- Arabian peninsula, al-Yamama - History - Medieval period, 622-1517.",דברי הימים לבני ישראל,,תולדות
20128,דורות הראשונים - סוף החשמונאים עד נציבי רומא - א,"הלוי, יצחק איזיק, 1847-1914","פרעסבורג-פפא""מ-י-ם",תרנז - צט,?,1818,362,,,,,933.02 -- Jews - History - Comprehensive works.,דברי הימים לבני ישראל,,תולדות
20129,דורות הראשונים - סוף החשמונאים עד נציבי רומא - ב,"הלוי, יצחק איזיק, 1847-1914","פרעסבורג-פפא""מ-י-ם",תרנז - צט,?,1818,381,,,,,"לוין, ב. מ.",דברי הימים לבני ישראל,,ביוגרפיה;תולדות
20130,אוצר הגדולים אלופי יעקב - חלק ה,"הכהן, נפתלי יעקב",חיפה,,Haifa,,333,,,,,922.960.3,שם הגדולים,,תולדות
20131,גבול בנימין,"אלכריף, בנימין בן יחיא",קאזאבלאנקא,תרפא,?,1921,117,,,,,"משאש, שלום בן מימון, -- 1908-2003.","שו""ת",,"שו""ת"
20132,אוצר הגדולים אלופי יעקב - חלק ו,"הכהן, נפתלי יעקב",חיפה,,Haifa,,337,,,,,"296.817 -- Mishna, Talmud - Biographies, Tanaim, Amoraim.",שם הגדולים,,תולדות
20133,אוצר הגדולים אלופי יעקב - חלק ג,"הכהן, נפתלי יעקב",חיפה,,Haifa,,308,,,,,משפט עברי -- ביוגרפיות,שם הגדולים,,תולדות
20134,אוצר הגדולים אלופי יעקב - חלק ד,"הכהן, נפתלי יעקב",חיפה,,Haifa,,335,,,,,משפט עברי -- ביוגרפיות,שם הגדולים,,תולדות
20135,"שושנים לדוד - חלק ב (נזיקין, קדשים, טהרות)","פרדו, דוד בן יעקב, 1718-1790",וינציה,תקיב,Venice,1752,449,,,,,משנה,ששה סדרי משנה,,משניות
20136,קבוצת הגאונים על מסכת עדיות,"ר""ש משאנץ-רבי אריה לייבוש פרנקל",לבוב,תקסא,Lvov,1801,77,,,,,"פרנקל-תאומים, יהודה אריה",מסכת עדיות-תשובה אחת,,"מסכת;עדיות;ר""ש משאנץ;ראשונים;שו""ת"
20137,ברייתא מעשה תורה,"הגר""א",ווארשא,תרמה,Warsaw,1885,121,,,,,"לוין, נח חיים בן משה",מספרים שבתורה,,"ברייתא;גר""א;מדרש"
20138,מסכת סוחרים,"מלמד, אברהם שלמה",ברדיטשוב,תרס,Berditchov,1900,65,,,,,"296.789.7 -- Jewish popular humor, Jokes.",לצנות,,הימר
20139,בית שערים אורח חיים,"בלום, עמרם בן יצחק יעקב",מונקאטש-גרוסוערדיין,תרסט,?,1909,518,,,,,"296.572(439)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 20th (twentieth) century","שו""ת",,"אורח חיים;שו""ת"
20140,שערי ציון,"כהן-יהונתן, ציון בן שושן",אשקלון,תדשם,Ashkelon,1984,399,,,,,Responsa -- 20th century,"שו""ת",,"שו""ת"
20141,סמיכת חכמים,"כץ, נפתלי בן יצחק, 1648-1719",ניו יורק,תשלט,New York,1979,449,,,,,296.584(BERAKHOT) -- Talmud Bavli - Hiddushim; Pilpulim - Berakhot.,ברכות-ועוד,,ברכות;מסכת;משניות;סמיכות
20142,תהלות חיים,"פלטרוביץ, חיים דב בן צבי",ווארשא,תרסב,Warsaw,1902,497,,,,,224.17 -- Bible. Hagiographa (Ketuvim). Psalms (Tehillim) - Commentaries.,פירוש על תהילים,,"גאונים;יידיש;נ""ך"
20143,קול נהי,"ויסבלט, מנחם נחום בן יעקב",ברדיטשוב,תרסד,Berditchov,1904,20,,,,,"296.453 -- Funeral sermons, Hespedim - Hebrew.",הספד על דוב בער ארינשטיין,,גאונים;דובער ארינשטיין
20144,חידושי חתם סופר - חולין,"סופר, משה בן שמואל, 1762-1839",ניו יורק,,?,1556,167,,,,,,"ש""ס",,חולין;מסכת
20145,יחוסי תנאים ואמוראים,"יהודה בן קלונימוס, משפירה",ליק 1875-ירושלים,תשכג,,1963,31,,,,,"מימון, יהודה ליב בן אברהם אלימלך, -- 1875-1963",סדר התנאים ואמוראים-אות ב-ט,,סדר התנאים ואמוראים;ראשונים;רבי יהודה ברבי קלונימוס משפירא
20146,"תלמוד בבלי - ש""ס וינציה",שס בבלי,ויניציה,,?,1523,57,,,,,,שס דפוס ראשון,,כריתות;מסכת
20147,צלותא דאברהם - על התורה,"קלינפלץ, אברהם",פיעטרקוב,תרנה - עא,Peitrikow,1788,137,,,,,222.78 -- Bible. Pentateuch (Tora) - Hiddushim.,"עה""ת",,"עה""ת"
20148,יתר הבז,"ג’רמון, נהוראי בן יצחק",ליוורנו,תקמז,Levorno,1787,89,,,,,"ג'רמון, חיים בן נהוראי -- - צדקה לחיים","גפ""ת",,"על הש""ס;רמב""ם"
20149,ארץ צבי מועדים,"פרומר, אריה צבי",תל אביב,תשמה,Tel Aviv,1985,321,,,,,"סורסקי, אהרן",מועדים,,מועדים
20150,"רמב""ם","רמב""ם",קושטא,,Istanbul,,201,,,,,,,,"רמב""ם"
20151,דרך חיים,תפלות. תפלות שונות.,ליוורנו,תקסא,Levorno,1801,69,,,,,ראש השנה -- תפלות וברכות,"התרת נדרים-תשליך-הוש""ר",,גאונים;הושענא רבא;התרת נדרים;ראש השנה;שופר;תשליך
20152,אמרי יוסף - שמות,"ויס, יוסף מאיר, מספינקה",ניו יורק,תשלח,New York,1978,382,,,,,296.671.52 -- Hassidism - Spinka dynasty,"עה""ת",,חסידות;ספינקא;שמות
