ID Book,Title,Author,Printing Place,Printing Year,Pub. Place,Pub. Date,Pages,OCLC ID,ULI Entry,Source,Go to External Site,Catalog Information,Content,MARC record,Tags
1000,"קובץ תשובות הרמב""ם ואגרותיו",משה בן מימון,ליפציג,תריט,Lifesia,1859,283,,,,,Responsa -- 12th century,,,
1001,ברכת אברהם,"אברהם בן משה (מימון), 1186-1237",ליק,תרך,Lek,1860,81,,,,,"גולדברג, דב בר",,,"ראשונים;רבינו אברהם בן הרמב""ם;שו""ת"
1002,כד הקמח,"איבשיץ, דוד שלמה",פרמישלה,תרנט,Przemysl,1899,88,,,,,"איבשיץ, דוד שלמה -- מי מנוחות",,,"שו""ת"
1003,מחולת המחנים,"שלזינגר, ישראל דוד",ברטיסלבה,תריט,Pressburg,1859,240,,,,,296.33 -- Qeri'at ha-tora.,,,"נגד ריפורם;פולמוס;שו""ת"
1004,מאורות נתן,"שפיגלגלאס, נתן, 1798-1873",בילגורי,תרע,Bilgoraj,1910,255,,,,,"296.572(438)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Poland - 19th (nineteenth) century",,,"גאונים;שו""ת"
1005,מים זכים,"וינקופ, יצחק יוסף בנציון",אמשטרדם,תרמד,Amsterdam,1884,14,,,,,"296.572(492) -- Sheelot utshuvot, responsa - Aharonim - Holland, Netherlands",,,"הלכה;מקוואות;שו""ת"
1006,"מילי דאגדתא ושו""ת","יעקב בן יעקב משה, מליסה, 1770-1832",מונקץ,תרסד,Munkatch,1904,64,,,,,"296.572(477.1)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Ukraine (including Galicia) - 19th (nineteenth) century",,,"גאונים;שו""ת"
1007,כרוזים אודות הגט מקלווה,קהילה פראנקפורט דמיין,פרנקפורט דמין,תרצא,Frankfurt am Main,1931,7,,,,,,,,"גיטין;הלכה;מקךיווא;פולמוס;שו""ת"
1008,מטה לוי,"הורביץ, מרדכי בן יוסף חיים, הלוי",פרנקפורט דמין,תרנא,Frankfurt am Main,1891,227,,,,,משפט עברי -- גרושין,,,"סדר חליצה;קוננטרס השמות;שו""ת;שמות גיטין"
1009,אהל משה,"לובצקי, משה אהרן יצחק",ירושלים,תרעב,Jerusalem,1912,24,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,"שו""ת"
1010,אבן יקרה,"ויס, בנימין אריה בן חיים צבי",לבוב,תרנד,Lemberg,1894,363,,,,,"296.572(477.1)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Ukraine (including Galicia) - 19th (nineteenth) century",,,"שו""ת"
1011,"אגודת אזוב - שו""ת","מרגליות, משה זאב וולף בן אליעזר, 1767-1829",וילנה,תרמה,Vilnius,1885,303,,,,,"296.572(438)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Poland - 19th (nineteenth) century",,,"גאונים;שו""ת"
1012,מנחת יהודא - חלק א-ב,"בומבך, יהודה צבי בן חיים זאב",זולקוה,תקצא,Zholkva,1831,240,,,,,"296.572(477.1)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Ukraine (including Galicia) - 19th (nineteenth) century",,,"שו""ת"
1013,משיב כהלכה חלק א-ב,"פרנקל, אברהם זאב וולף",קרקוב,תרמה,Krakow,1885,195,,,,,,,,"שו""ת"
1014,,,,,,,,,,,,,,,
1015,מטעמי יצחק חלק א,"הורביץ, יצחק בן יעקב יוקל, 1715-1767",פיוטרקוב,תרסד,Petrikow,1904,83,,,,,"296.563 -- Shulhan aruch - Yore dea - Specific halakhot, including comprehensive works on kashruth, forbidden food.",,,"שו""ת"
1016,מים שאל,"מיחס, משה מרדכי יוסף בן רפאל",שלוניקי,תקנט,Thessaloniki,1799,184,,,,,"296.572(E)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Eretz Israel - 18th (eighteenth) century",,,"שו""ת"
1017,מילי דאבות חלק א-ה,"צילץ, משה ליב",ברדיוב,תרפה,Bardiow,1925,609,,,,,"שלזינגר, שמואל בן משה ליב יוסף",,,"שו""ת"
1018,מכתבי תורה,"קלינא, מרדכי; רוזין, יוסף, 1858-1936",בילגורי,תרצז,Bilgoraj,1937,127,,,,,"רוזין, יוסף, -- 1858-1936",,,"סוגיות;ראגאטשוב;שו""ת"
1019,כרם חמר חלק ב,אברהם בן מרדכי אנקאווא,ליוורנו,תרכט,Levorno,1869,216,,,,,"אבן צור, יעקב בן ראובן",,,"ארצות המערב;שו""ת;תקנות"
1020,,,,,,,,,,,,,,,
1021,ידי משה,"הורביץ, משה שמואל בן צבי הירש",פיוטרקוב,תרנט,Petrikow,1899,106,,,,,,,,"שו""ת"
1022,,,,,,,,,,,,,,,
1023,"שו""ת מוהר""ץ חיות",צבי הירש בן מאיר חיות,זולקוה,תרט,Zholkva,1849,538,,,,,"קירשבוים, מנחם מנדל",,,"חיתון עם הנכרים;נישואין;עבודת המקדש;שו""ת"
1024,באר יצחק,"ספקטור, יצחק אלחנן, 1817-1896",קניגסברג,תריט,Konigsberg,1859,301,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,"שו""ת"
1025,אגרת בקורת,"עמדין, יעקב בן צבי (יעב""ץ) , 1698-1776",זיטומיר,תרכח,Zhitomir,1868,70,,,,,"296.572(43)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Germany - 18th (eighteenth) century",,,"פולמוס;פציעה דכה;שו""ת"
1026,אמרי אש חלק א-ב,"איזנשטט, מאיר בן יהודה ליב, 1786-1852",לבוב,תריב,Lvov,1852,372,,,,,שאלות ותשובות -- <<03=>> 1600-1800,,,"גאונים;שו""ת"
1027,משפט צדק,"פנט, מנחם מנדל",מונקץ,תרמד,Mumkatch,1884,128,,,,,"296.572.4 -- Sheelot utshuvot, responsa - Aharonim - Hoshen Mishpat",,,"חושן משפט;שו""ת"
1028,אבני צדק,"פנט, מנחם מנדל",מונקץ,תרמו,Mumkatch,1886,154,,,,,"296.572(498.2)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Romania, Rumania - 19th (nineteenth) century",,,"אבן העזר;שו""ת"
1029,שערי צדק,"פנט, מנחם מנדל",מונקץ,תרמג,Mumkatch,1883,351,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,"גאונים;שו""ת"
1030,"שו""ת רבינו משולם איגרא",משולם בן שמשון איגרא,ורשה,תרמה,Warsaw,1885,334,,,,,,,,"סוגיות;שו""ת"
1031,,,,,,,,,,,,,,,
1032,אפיקי ים חלק א-ב,"רבינוביץ, יחיאל מיכל בן מרדכי יונה",וילנה,תרסה,Vilnius,1905,370,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"סוגיות;שו""ת"
1033,,,,,,,,,,,,,,,
1034,אסיפת גאונים,"אריה ליב בן מרדכי, -תקצ""ח",ביאליסטוק,תקסו,Bialystock,1806,48,,,,,"אלשיך, משה בן חיים.",,,"שו""ת"
1035,באר שמואל - תשובות וחידושים,"רוזנברג, שמואל בן ישראל יונה צבי, 1842-1919",קרקוב,תרפג,Cracow,1923,237,,,,,"הורביץ, יוסף יונה צבי בן יהודה, -- הלוי",,,"גאונים;הלכה;יורה דעה;מסכת;משניות;שו""ת"
1036,אמרי נועם - חלק א-ב,"הורביץ, מאיר בן אליעזר, 1819-1877",פרמישלה,תרלח,Przemysl,1878,246,,,,,296.671.2 -- Hassidic literature - From 1816 to 1914.,,,"דזיקוב;חסידות;שו""ת"
1037,אוצרות יוסף - שביעית בזמן הזה,"ענגיל, יוסף בן יהודה, 1859-1919",וינה,תרפח,Vienna,1928,104,,,,,E296.51 -- Mitzvot of Eretz Yisrael - Shemita.,,,"בזמן הזה;הלכה;יורה דעה;שביעית;שו""ת;שמיטה"
1038,ארבעה טורי אבן,"רוקח, אלעזר בן שמואל שמלקא",לבוב,תקמט,Lvov,1789,59,,,,,296.582 -- Talmud Bavli - Hiddushim; Pilpulim - Shitta Mequbbezet.,,,"שו""ת"
1039,מכתב סופר,"סופר, שמעון בן משה, אב""ד קרקוב, 1820-1883",ירושלים,תשיב,Jerusalem,1952,312,,,,,"שטרן, יוסף נפתלי, -- 1888-1961",,,"שו""ת"
1040,מים רבים - חלק א-ב,"מלדולה, רפאל בן אלעזר, 1685-1748",אמשטרדם,תצז,Amsterdam,1737,266,,,,,"296.572(45)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Italy - 18th (eighteenth) century",,,"שו""ת"
1041,מים רבים - חלק ג,"מלדולה, רפאל בן אלעזר, 1685-1748",אמשטרדם,תצז,Amsterdam,1737,171,,,,,"296.572(45)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Italy - 18th (eighteenth) century",,,"שו""ת"
1042,מכתב שלמה,"חיים נסים שלמה בן מרדכי, 1737-1775",שלוניקי,תרטו,Thessaloniki,1855,282,,,,,"296.572(495.6)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Greece - 19th (nineteenth) century",,,"שו""ת"
1043,כוכב מיעקב,"וידנפלד, יעקב",בילגורי,תרצג,Bilgoraj,1933,224,,,,,"296.572(477.1)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Ukraine (including Galicia) - 19th (nineteenth) century",,,"שו""ת"
1044,מקום שמואל כרך א,שמואל בן אלקנה מאלטונה,אלטונה,תצח,Altona,1738,238,,,,,"296.572(43)(090.32) -- Sheelot utshuvot, responsa - Aharonim - Germany - 17th (seventeenth) century",,,"שו""ת"
1045,מקום שמואל כרך ב,שמואל בן אלקנה מאלטונה,אלטונה,תצח,Altona,1738,154,,,,,"296.572(43)(090.32) -- Sheelot utshuvot, responsa - Aharonim - Germany - 17th (seventeenth) century",,,"גאונים;שו""ת"
1046,,,,,,,,,,,,,,,
1047,,,,,,,,,,,,,,,
1048,מנחה קטנה,"רוזנפלד, נתן, הלוי",לבוב,תרנב,Lvov,1892,124,,,,,"רוזנפלד, יחיאל בן נתן, -- הלוי",,,"שו""ת"
1049,דברי הברית,"עלוש, אברהם",שלוניקי,תקלב,Thessaloniki,1772,321,,,,,"296.572(497.4)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Bosnia - 18th (eighteenth) century",,,"שו""ת"
1050,מכתם לדוד,"פרדו, דוד בן יעקב, 1718-1790",שלוניקי,תקלב,Thessaloniki,1772,229,,,,,"296.572(497.4)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Bosnia - 18th (eighteenth) century",,,"מטריה;שו""ת"
1051,MLeheth Solomoh,Reuben Maier,"Hibbing, Minnesota",תשטז,"Hibbing, Minnesota",1956,228,,,,,"296.45 -- Sermons, Derashot - Hebrew.",,,"אנגלית;דרשות;מועדים;שו""ת"
1052,מלכי בקדש - חלק ב,"הירשנזון, חיים בן יעקב מרדכי, 1857-1935",סט. לואיס,תרעט,St. Louis,1919,264,,,,,,,,"ארץ ישראל;מדינת ישראל;שו""ת"
1053,מלמד להועיל,"הופמן, דוד צבי בן משה, 1843-1921",פרנקפורט דמין,תרפו,Frankfurt am Main,1926,446,,,,,"296.572(43)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Germany - 20th (twentieth) century",,,"שו""ת"
1054,,,,,,,,,,,,,,,
1055,משאת משה - חלק א,"ישראל, משה, 1680-1740",קושטא,תצד,Istanbul,1734,504,,,,,"296.572(495.6)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Greece - 18th (eighteenth) century",,,"שו""ת"
1056,משאת משה - חלק ב,"ישראל, משה, 1680-1740",קושטא,תצה,Istanbul,1735,382,,,,,"296.572(495.6)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Greece - 18th (eighteenth) century",,,"שו""ת"
1057,משאת משה,"ישראל, משה, 1680-1740",קושטא,תקב,Istanbul,1742,251,,,,,"296.572(495.6)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Greece - 18th (eighteenth) century",,,"שו""ת"
1058,כהונת עולם - חלק א,"משה, הכהן, מקושטא",קושטא,תק,Istanbul,1740,456,,,,,"296.451 -- Sermons on the weekly sections of the law, Derashot le-Shabatot.",,,"גאונים;דרשות;הלכה;יורה דעה;עה""ת;ריבית;שו""ת"
1059,כפי אהרן - חלק א,"עזריאל, אהרן בן עזריאל, 1819-1879",ירושלים,תרלד,Jerusalem,1874,374,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"שו""ת"
1060,כפי אהרן - חלק ב,"עזריאל, אהרן בן עזריאל, 1819-1879",ירושלים,תרמו,Jerusalem,1886,388,,,,,שאלות ותשובות -- <<04=>> 1800-1948,,,"שו""ת"
1061,,,,,,,,,,,,,,,
1062,מטה יוסף - חלק א,"נזיר, יוסף בן חיים משה",קושטא,תעז,Istanbul,1717,209,,,,,"296.572(62)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Egypt - 18th (eighteenth) century",,,"שו""ת"
1063,ירך יעקב - חלק א,"ארגואטי, יעקב בן אברהם",קושטא,תש,Istanbul,1940,455,,,,,"296.572(561)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Turkey - 20th (twentieth) century",,,"שו""ת"
1064,יוסף אומץ,"אזולאי, חיים יוסף דוד, 1724-1806",ליוורנו,תקנח,Levorno,1798,262,,,,,"אזולאי, חיים יוסף דוד, -- 1724-1806",,,"חיד""א;שו""ת"
1065,,,,,,,,,,,,,,,
1066,יחוה דעת,"מקובסקי, צבי",ירושלים,תרצה,Jerusalem,1935,154,,,,,"296.572(438)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Poland - 20th (twentieth) century",,,"שו""ת"
1067,מצל מאש,"אלפנדרי, יעקב",ברטיסלבה,תרלח,Bratislava,1878,225,,,,,"סופר, זוסמן אליעזר בן מרדכי אפרים פישל, -- מפקש",,,"גיטין;חתתם סופר;מסכת;סוגיות;שו""ת"
1068,,,,,,,,,,,,,,,
1069,ישיב משה - חלק א,משה שתרוג,ג'רבה,תרפד,G.,1924,442,,,,,H891 -- Judeo-Arabic literature,,,"שו""ת"
1070,כתר כהונה - חלק א,"כץ, יצחק אברהם בן דב בריש",זולקוה,תקסה,Zholkva,1805,158,,,,,"הורביץ, אברהם יהושע",,,"שו""ת"
1071,מבית מאיר - חלק ד,"סטאלעוויץ, מאיר בן אברהם",ורשה,תשז,Warsaw,1947,250,,,,,"296.572(E)(090.41) -- Sheelot utshuvot, responsa - Aharonim - Eretz Israel - 20th (twentieth) century - before 1948",,,"גאונים;סוגיות;שו""ת"
1072,מאמר מרדכי,"איטינגא, מרדכי זאב",לבוב,תריב,Lvov,1852,310,,,,,"296.572(477.1)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Ukraine (including Galicia) - 19th (nineteenth) century",,,"שו""ת"
1073,מדרש שם ועבר,"אברלין, אברהם אברל בן אשר",וילנה,תרמ,Vilnius,1880,74,,,,,"296.572(476.5)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Belorussia - 19th (nineteenth) century",,,"דרשות;שו""ת"
1074,כרם חמר חלק א,אברהם בן מרדכי אנקאווא,ליוורנו,תרכט,Levorno,1869,241,,,,,"אבן צור, יעקב בן ראובן",,,"קאסטוליא;שו""ת;תקנות"
1075,,,,,,,,,,,,,,,
1076,ישיב משה - חלק ב,משה שתרוג,ג'רבה,תרצב,G.,1932,124,,,,,H891 -- Judeo-Arabic literature,,,"שו""ת"
1077,ציון למנחם,"קירשבוים, מנחם מנדל בן שמואל, 1895-1942",ניו יורק,תשכה,New York,1965,521,,,,,"רובינשטין, יהודה בן מרדכי",,,"אפר הנשרפין;נ""ך;שו""ת;שריפת מתים"
1078,פני מבין,"פריד, נתנאל בן יחיאל מיכל, 1857-1916",מונקץ,תרעג,Mumkatch,1913,472,,,,,"296.572(439)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 20th (twentieth) century",,,"גאונים;שו""ת"
1079,"ערוגת הבושם - יו""ד",משה בן עמרם גרינוואלד,סוליבה,תרעב,Solevo,1912,511,,,,,"296.572(439)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 19th (nineteenth) century",,,"יורה דעה;שו""ת"
1080,"ערוגת הבושם - או""ח",משה בן עמרם גרינוואלד,סוליבה,תרפו,Solevo,1926,399,,,,,"296.572(439)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 19th (nineteenth) century",,,"אורח חיים;שו""ת"
1081,רבבות אפרים - חלק א,"גרינבלט, אפרים בן אברהם ברוך",ירושלים,תשלה,Jerusalem,1975,391,,,,,"296.572.1 -- Sheelot utshuvot, responsa - Aharonim - Orach Hayyim",,,"שו""ת"
1082,רבבות אפרים - חלק ח,"גרינבלט, אפרים בן אברהם ברוך",ירושלים,תשנח,Jerusalem,1998,578,,,,,"296.572.1 -- Sheelot utshuvot, responsa - Aharonim - Orach Hayyim",,,"שו""ת"
1083,רבבות אפרים - חלק ז,"גרינבלט, אפרים בן אברהם ברוך",מעמפיס,תשנה,Memphis,1995,495,,,,,"296.572.1 -- Sheelot utshuvot, responsa - Aharonim - Orach Hayyim",,,"שו""ת"
1084,רבבות אפרים - חלק ו,"גרינבלט, אפרים בן אברהם ברוך",מעמפיס,תשנג,Memphis,1993,672,,,,,"296.572.1 -- Sheelot utshuvot, responsa - Aharonim - Orach Hayyim",,,"שו""ת"
1085,רבבות אפרים - חלק ג,"גרינבלט, אפרים בן אברהם ברוך",מעמפיס,תשמ,Memphis,1980,442,,,,,"296.572.1 -- Sheelot utshuvot, responsa - Aharonim - Orach Hayyim",,,"שו""ת"
1086,רבבות אפרים - חלק ה,"גרינבלט, אפרים בן אברהם ברוך",מעמפיס,תשמט,Memphis,1989,528,,,,,"296.572.1 -- Sheelot utshuvot, responsa - Aharonim - Orach Hayyim",,,"שו""ת"
1087,מעיל צדקה,"לאנדסופר, יונה בן אליהו, 1678-1712",פרג,תקיז,Prague,1757,325,,,,,"296.572(437)(090.32) -- Sheelot utshuvot, responsa - Aharonim - Czech, Czechoslovakia - 17th (seventeenth) century",,,"שו""ת"
1088,"שו""ת מהר""ם זיסקינד",מרדכי זיסקינד בן משה רוטנבורג,המבורג,תעו,Hamburg,1716,145,,,,,"Hershler, H. Ben Zion",,,"מהר""ם זיסקינד;שו""ת"
1089,משיב הלכה חלק א-ב,"לוריא, חיים פינחס, 1864-1941",לודז,תרפג,Lodz,1923,225,,,,,296.584.4 -- Shulhan arukh - Hoshen mishpat - Hiddushim; Pilpulim.,,,"שו""ת"
1090,"משיבת נפש - ב""ח","צינץ, אריה ליב בן משה, 1768-1833",פיוטרקוב,תרם,Petrikow,1880,366,,,,,"טיפנברונר, אשר",,,"שו""ת"
1091,מספרות הגאונים,"תשובות הגאונים (תרצ""ג).",ירושלים,תרצג,Jerusalem,1933,247,,,,,"אסף, שמחה, -- 1889-1953",,,"גאונים;שו""ת"
1092,מר ואהלות,"ענתבי, אברהם בן יצחק, 1765-1858",ירושלים,תשדמ,Jerusalem,1842,327,,,,,"296.572(569.1)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Syria - 19th (nineteenth) century",,,"שו""ת"
1093,"שו""ת משנה שכיר - חלק א","טיכטל, יששכר שלמה בן יצחק, 1885-1945",ברדיוב,תרפד,Bardiow,1924,292,,,,,"296.572(439)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 20th (twentieth) century",,,"שו""ת"
1094,משכנות יעקב - חלק ב,"ברוכין, יעקב בן אהרן",ירושלים,תשך,Jerusalem,1960,182,,,,,"296.572(476.5)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Belorussia - 19th (nineteenth) century",,,
1095,משכנות יעקב - חלק א,"ברוכין, יעקב בן אהרן",ירושלים,תשך,Jerusalem,1960,305,,,,,"296.572(476.5)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Belorussia - 19th (nineteenth) century",,,"אורח חיים;יורה דעה;שו""ת"
1096,משיב דבר חלק א-ב,"ברלין, נפתלי צבי יהודה בן יעקב, 1816-1893",ניו יורק,תשי,New York,1950,301,,,,,"296.572(476.5)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Belorussia - 19th (nineteenth) century",,,"נצי""ב;שו""ת"
1097,משפט וצדקה ביעקב - חלק ב,"אבן צור, יעקב בן ראובן, 1673-1754",אלכסנדריה,תרסג,Alexandria,1903,248,,,,,"בן שמעון, רפאל אהרן, -- תר""ח-תרפ""ט",,,"שו""ת"
1098,מראה כהן מהדורא תליתאה כרך ב,"אדלר, שמריה מנשה",פיוטרקוב,תרצא,Petrikow,1931,371,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"שו""ת"
1099,"קונטרס שו""ת מנחת לח""ם עני","מיזלש, חנניה ליפה",קלינורדין,תרחצ,Kleinwardein,1938,46,,,,,"296.572(438)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Poland - 20th (twentieth) century",,,"שו""ת"
1100,,,,,,,,,,,,,,,
1101,הוראה דבית דין,"פארדו, משה בן רפאל",אזמיר,תרלב,Izmir,1872,156,,,,,296.564.41 -- Names in the Get - Halakha.,,,"גיטין;מזכרת גיטין;שו""ת;שמות גיטין"
1102,משפט צדק חלק א-ג,"מלמד, מאיר בן שם טוב",שלוניקי,שעה,Thessaloniki,1615,278,,,,,"296.572(561)(090.32) -- Sheelot utshuvot, responsa - Aharonim - Turkey - 17th (seventeenth) century",,,"שו""ת"
1103,,,,,,,,,,,,,,,
1104,"עונג יום טוב (שו""ת)","הלפרין, רפאל יום טוב ליפמן בן ישראל, 1816-1879",וילנה,תרמ,Vilnius,1880,580,,,,,"296.572(438)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Poland - 19th (nineteenth) century",,,"שו""ת"
1105,מראה משה,"פירסט, משה",ניפסט,תרצב,Ujpest,1932,95,,,,,"296.572(498.4)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Transilvania, Rumania - 19th (nineteenth) century",,,"גאונים;שו""ת"
1106,משפטי צדק,"גרמיזן, שמואל",ירושלים,תשה,Jerusalem,1945,308,,,,,"296.572(495.6)(090.32) -- Sheelot utshuvot, responsa - Aharonim - Greece - 17th (seventeenth) century",,,"שו""ת"
1107,משפט וצדקה ביעקב - חלק א,"אבן צור, יעקב בן ראובן, 1673-1754",אלכסנדריה,תרנד,Alexandria,1894,364,,,,,"בן שמעון, רפאל אהרן, -- תר""ח-תרפ""ט",,,"שו""ת"
1108,מראה כהן מהדורא תליתאה כרך א,"אדלר, שמריה מנשה",פיוטרקוב,תרצא,Petrikow,1931,392,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"שו""ת"
1109,רשמי שאלה,"ישראל משה בן אריה ליב, -1814",ורשה,תקעא,Warsaw,1811,507,,,,,"296.572(438)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Poland - 19th (nineteenth) century",,,"שו""ת"
1110,שאילת דוד,"פרידמן, דוד בן שמואל, 1828-1915",פיוטרקוב,תרעג,Petrikow,1913,312,,,,,"296.572(476.5)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Belorussia - 20th (twentieth) century",,,"שו""ת"
1111,"שו""ת רבינו חיים כהן",חיים בן שמחה הכהן רפאפורט,לונדון,תשיז,London,1957,262,,,,,"קריזוירט, חיים בן אברהם יוסף, -- תר""פ-תשס""ב",,,"דרשות;שו""ת"
1112,קרן לדוד,"גרינולד, אליעזר דוד, 1867-1927",סטו מרה,תרפט,Satu Mare,1929,459,,,,,"296.572.1 -- Sheelot utshuvot, responsa - Aharonim - Orach Hayyim",,,"שו""ת"
1113,קול אריה,"שורץ, אברהם יהודה אריה ליב בן פינחס זליג, 1824-1883",שימלוי,תרסד,Simleul Silvaniei,1904,368,,,,,"ארנריך, שלמה זלמן בן יעקב, -- 1863-1944",,,"שו""ת"
1114,שאילת שלום,"טויבש, שלום בן שמואל שמלקא",זולקוה,תרכט,Zholkva,1869,448,,,,,"296.572(498.2)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Romania, Rumania - 19th (nineteenth) century",,,"שו""ת"
1115,פרי יצחק,"בלזר, יצחק בן שלמה, 1837-1907",וילנה,תרמא,Vilnius,1881,432,,,,,שאלות ותשובות -- 1800-1948,,,"שו""ת"
1116,צור יעקב,"הורביץ, אברהם יעקב",ירושלים,תשטו,Jerusalem,1955,346,,,,,"הורביץ, מרדכי אריה",,,"שו""ת"
1117,"בית חדש החדשות [שו""ת]","יואל בן שמואל סירקיש, 1561-1640",ירושלים,תשיט,Jerusalem,1959,297,,,,,"296.572(438)(090.32) -- Sheelot utshuvot, responsa - Aharonim - Poland - 17th (seventeenth) century",,,"שו""ת"
1118,בית דוד,"דוד טבל בן משה, ממינסק",ורשה,תריד,Warsaw,1854,181,,,,,"הורביץ, שאול חיים בן אברהם",,,"דרשות;שו""ת"
1119,בית דוד חלק ב,יוסף בן דוד בן שבתי משאלוניקי,שלוניקי,תקו,Thessaloniki,1746,1,,,,,"שאלות ותשובות -- חכמי המזרחר""ן (גרוש ספרד)-תק""ס.",,,"אבן העזר;גאונים;שו""ת"
1120,בית דוד,"יוסף דוד, אבד""ק שלוניקי",שלוניקי,תק,Thessaloniki,1740,541,,,,,"שאלות ותשובות -- חכמי המזרחר""ן (גרוש ספרד)-תק""ס.",,,"גאונים;שו""ת"
1121,בת עיני,"יששכר דב בר בן אריה יהודה ליבוש, מגזע צבי, -1795",דובנו,תקנח,Dubno,1798,317,,,,,"296.572(438)(090.33) -- Sheelot utshuvot, responsa - Aharonim - Poland - 18th (eighteenth) century",,,"על הש""ס;קרשים;שו""ת"
1122,בנין ציון החדשות,"אטלינגר, יעקב יוקב בן אהרן, 1798-1871",וילנה,תרלח,Vilnius,1878,100,,,,,"296.572(43)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Germany - 19th (nineteenth) century",,,"חולין;מסכת;שו""ת"
1123,באר משה,"פרנקל, משה בן אברהם",ברלין,תקסג,Berlin,1803,42,,,,,"296.572(43)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Germany - 19th (nineteenth) century",,,"שו""ת"
1124,,,,,,,,,,,,,,,
1125,בת עין,"רינין, אברהם דב בר בן שמעון",פאלטאווא,תרעג,Paltova,1913,98,,,,,"296.572 -- Sheelot utshuvot, responsa - Aharonim, from 1601-",,,"שו""ת"
1126,,,,,,,,,,,,,,,
1127,מלאכת חרש,"בר""ח, יהודה ליבוש",וינה,תרכד,Vienna,1864,13,,,,,"296.572(439)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 19th (nineteenth) century",,,"חרש;שו""ת"
1128,בשמים ראש,"לוין, שאול בן צבי הירש",ברלין,תקנג,Berlin,1793,225,,,,,"רפאל, שילה, -- 1940-1995",,,"פולמוס;שו""ת"
1129,"שו""ת מהרש""ך",שלמה בן אברהם הכהן,ירושלם,תשכא,Jerusalem,1961,350,,,,,Responsa -- 16th century,,,"שו""ת"
1130,"שו""ת מהרש""ך ספר שני",שלמה בן אברהם הכהן,שלוניקי,שמו,Thessaloniki,1586,417,,,,,Responsa -- 16th century,,,"שו""ת"
1131,"שו""ת מהרש""ך ספר רביעי",שלמה בן אברהם הכהן,שלוניקי,תץ,Thessaloniki,1730,372,,,,,Responsa -- 16th century,,,"שו""ת"
1132,"שו""ת מהרש""ך ספר שלישי",שלמה בן אברהם הכהן,שלוניקי,תץ,Thessaloniki,1730,253,,,,,Responsa -- 16th century,,,"שו""ת"
1133,"שו""ת מהרי""ל דיסקין",משה יהושע יהודה ליב בן בנימין דיסקין,ירושלים,תרעא,Jerusalem,1911,303,,,,,"296.572(E)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Eretz Israel - 19th (nineteenth) century",,,"סוגיות;שו""ת"
